baths,beds,addressZipcode,addressCity,detailUrl,area,price,property_age
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4002-258th-Way-SE-Issaquah-WA-98029/48904581_zpid/,1990.0,1463800.0,32
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/5221-236th-Pl-SE-22-1-Issaquah-WA-98029/58389744_zpid/,1864.0,839600.0,34
5.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/940-6th-Ave-NE-Issaquah-WA-98029/332976288_zpid/,2304.0,1205200.0,40
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4127-257th-Ct-SE-Issaquah-WA-98029/48904921_zpid/,1900.0,1326400.0,38
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/23320-SE-51st-Pl-Issaquah-WA-98029/70578320_zpid/,4057.0,2310800.0,30
3.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/3025-NE-Harrison-Dr-Issaquah-WA-98029/96653191_zpid/,4240.0,2785300.0,40
2.25,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4100-248th-Ct-SE-13-Sammamish-WA-98029/58389057_zpid/,1246.0,756100.0,37
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4175-248th-Ct-SE-13-Sammamish-WA-98029/2126538199_zpid/,1484.0,756900.0,43
5.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/987-8th-Ave-NE-Issaquah-WA-98029/450889651_zpid/,2304.0,1306600.0,30
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/23751-SE-Summerhill-Ln-1-Issaquah-WA-98029/58389633_zpid/,1021.0,566000.0,38
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/22446-SE-42nd-Ter-2221-Issaquah-WA-98029/48870111_zpid/,1975.0,868000.0,43
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/5255-237th-Ter-SE-16-1-Issaquah-WA-98029/58389717_zpid/,1864.0,848200.0,41
2.5,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1838-11th-Ave-7-Issaquah-WA-98029/59985934_zpid/,2430.0,1661600.0,44
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1838-11th-Ave-Issaquah-WA-98029/444214166_zpid/,2430.0,1663700.0,30
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/3199-NE-Mulberry-St-Issaquah-WA-98029/63077404_zpid/,3470.0,2204000.0,33
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/23931-SE-42nd-Pl-Issaquah-WA-98029/48903546_zpid/,2200.0,1454300.0,41
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/25025-SE-Klahanie-Blvd-APT-H101-Sammamish-WA-98029/80114798_zpid/,926.0,475000.0,37
2.5,3.0,98029,Sammamish,https://www.zillow.com/homedetails/24301-SE-41st-Pl-13-Issaquah-WA-98029/48895066_zpid/,1669.0,856500.0,38
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/24301-SE-41st-Pl-Issaquah-WA-98029/2068240403_zpid/,1669.0,857700.0,31
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/3939-259th-Ave-SE-Issaquah-WA-98029/48904589_zpid/,2300.0,1488400.0,41
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/968-6th-Ave-NE-Issaquah-WA-98029/332976298_zpid/,1519.0,950600.0,35
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/24524-SE-43rd-Pl-Issaquah-WA-98029/48903841_zpid/,2121.0,1369100.0,41
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/22552-SE-37th-Ter-1407-Issaquah-WA-98029/48859759_zpid/,1334.0,572100.0,40
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4256-257th-Pl-SE-Issaquah-WA-98029/48904981_zpid/,2130.0,1466900.0,40
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/1415-225th-Pl-SE-Sammamish-WA-98075/48826097_zpid/,2870.0,1736300.0,36
3.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/4503-229th-Pl-SE-Sammamish-WA-98075/48858022_zpid/,3673.0,2096800.0,30
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/21227-SE-29th-St-Sammamish-WA-98075/49006797_zpid/,2320.0,1524400.0,37
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/3055-218th-Ave-SE-Sammamish-WA-98075/49007021_zpid/,2250.0,1475300.0,39
2.0,2.0,98075,Sammamish,https://www.zillow.com/homedetails/1855-Trossachs-Blvd-SE-UNIT-2904-Sammamish-WA-98075/63926192_zpid/,1210.0,585200.0,43
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/23219-SE-47th-St-Sammamish-WA-98075/49105314_zpid/,3900.0,2283600.0,43
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/23322-SE-26th-Pl-Sammamish-WA-98075/48808680_zpid/,3080.0,1635400.0,32
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/23350-SE-22nd-St-Sammamish-WA-98075/48667183_zpid/,2252.0,1622400.0,34
4.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/1799-271st-Ave-SE-Sammamish-WA-98075/96701359_zpid/,3430.0,2004100.0,42
1.0,1.0,98075,Sammamish,https://www.zillow.com/homedetails/4325-Issaquah-Pine-Lake-Rd-SE-UNIT-704-Sammamish-WA-98075/61177443_zpid/,903.0,462000.0,32
2.0,3.0,98075,Sammamish,https://www.zillow.com/homedetails/1855-Trossachs-Blvd-SE-UNIT-1401-Sammamish-WA-98075/63338907_zpid/,1256.0,649600.0,44
4.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/1871-271st-Ave-SE-Sammamish-WA-98075/119637884_zpid/,3380.0,2078400.0,37
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/3012-217th-Ave-SE-Sammamish-WA-98075/49006656_zpid/,2560.0,1559500.0,31
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/24817-SE-13th-Pl-Sammamish-WA-98075/89208715_zpid/,2622.0,1448700.0,40
3.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/1723-229th-Pl-SE-Sammamish-WA-98075/241743791_zpid/,3380.0,2017800.0,43
4.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/2420-278th-Ct-SE-Sammamish-WA-98075/58380483_zpid/,4440.0,2111900.0,35
2.0,2.0,98075,Sammamish,https://www.zillow.com/homedetails/1855-Trossachs-Blvd-SE-UNIT-2702-Sammamish-WA-98075/63095041_zpid/,1088.0,562800.0,38
4.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/2848-278th-Ave-SE-Sammamish-WA-98075/67683115_zpid/,3660.0,1828000.0,41
5.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/2004-222nd-Ave-SE-Sammamish-WA-98075/96710933_zpid/,4850.0,2434700.0,45
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/26817-SE-9th-Way-Sammamish-WA-98075/49097602_zpid/,3789.0,2340500.0,30
2.0,3.0,98075,Sammamish,https://www.zillow.com/homedetails/22124-SE-38th-St-Sammamish-WA-98075/48695892_zpid/,1770.0,1230500.0,35
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/2439-196th-Ave-SE-Sammamish-WA-98075/48727345_zpid/,3510.0,1987200.0,45
2.0,2.0,98075,Sammamish,https://www.zillow.com/homedetails/2942-222nd-Pl-SE-Sammamish-WA-98075/49007491_zpid/,2305.0,2095900.0,45
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/27312-SE-10th-Ct-Sammamish-WA-98075/60973421_zpid/,2810.0,1594100.0,31
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/24826-SE-22nd-Ct-Sammamish-WA-98075/67706728_zpid/,3030.0,1564200.0,35
3.0,3.0,98075,Sammamish,https://www.zillow.com/homedetails/22505-SE-15th-Pl-Sammamish-WA-98075/89210375_zpid/,2627.0,1574200.0,33
2.0,3.0,98075,Sammamish,https://www.zillow.com/homedetails/26934-SE-22nd-Way-Sammamish-WA-98075/49097303_zpid/,2450.0,1550200.0,43
3.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/1417-241st-Pl-SE-Sammamish-WA-98075/54830847_zpid/,3294.0,1718300.0,34
2.0,3.0,98075,Sammamish,https://www.zillow.com/homedetails/23219-SE-25th-Ct-Sammamish-WA-98075/48700756_zpid/,2332.0,1561600.0,43
2.0,2.0,98075,Sammamish,https://www.zillow.com/homedetails/1855-Trossachs-Blvd-SE-Sammamish-WA-98075/63900544_zpid/,1089.0,571800.0,34
2.0,2.0,98075,Sammamish,https://www.zillow.com/homedetails/1855-Trossachs-Blvd-SE-UNIT-2204-Sammamish-WA-98075/2068082718_zpid/,1210.0,572600.0,31
3.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/2835-194th-Ave-SE-Sammamish-WA-98075/48686997_zpid/,4150.0,2338800.0,45
2.5,5.0,98075,Sammamish,https://www.zillow.com/homedetails/1014-274th-Pl-SE-Sammamish-WA-98075/60973360_zpid/,3239.0,1676100.0,43
4.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/2947-275th-Ave-SE-Sammamish-WA-98075/80124268_zpid/,3280.0,1847500.0,45
3.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/1014-274th-Way-SE-Sammamish-WA-98075/2068079460_zpid/,3050.0,1678500.0,42
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/22923-SE-25th-Pl-Sammamish-WA-98075/48665173_zpid/,2570.0,1676200.0,36
2.0,3.0,98075,Sammamish,https://www.zillow.com/homedetails/21525-SE-24th-St-Sammamish-WA-98075/48695865_zpid/,1640.0,1151900.0,40
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/27309-SE-10th-Ct-Sammamish-WA-98075/60973424_zpid/,3240.0,1641000.0,43
3.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/1434-241st-Pl-SE-Sammamish-WA-98075/54705387_zpid/,3150.0,1717100.0,34
3.0,4.0,98075,Sammamish,https://www.zillow.com/homedetails/1003-272nd-Pl-SE-Sammamish-WA-98075/88878060_zpid/,3075.0,1663100.0,33
5.0,5.0,98075,Sammamish,https://www.zillow.com/homedetails/2283-244th-Ave-SE-Sammamish-WA-98075/247769593_zpid/,4249.0,2531600.0,45
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/2420-NE-Park-Dr-Issaquah-WA-98029/67683177_zpid/,1540.0,831300.0,31
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/1583-24th-Ave-NE-Issaquah-WA-98029/82362480_zpid/,3272.0,2347100.0,40
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/871-5th-Pl-NE-Issaquah-WA-98029/84757486_zpid/,1399.0,725300.0,45
6.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/27133-SE-Grand-Ridge-Dr-Issaquah-WA-98029/96663637_zpid/,5920.0,4888800.0,33
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1568-14th-Pl-NE-Issaquah-WA-98029/116542847_zpid/,1800.0,1322100.0,34
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/22492-SE-42nd-Ter-2218-Issaquah-WA-98029/48870095_zpid/,1170.0,491700.0,38
3.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/4021-239th-Pl-SE-Issaquah-WA-98029/49078791_zpid/,2870.0,1735200.0,41
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/25235-SE-Klahanie-Blvd-APT-P101-Sammamish-WA-98029/49081731_zpid/,1033.0,553300.0,33
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1299-NE-Park-Dr-Issaquah-WA-98029/112897680_zpid/,1720.0,871500.0,36
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/24815-SE-37th-Pl-Issaquah-WA-98029/48904293_zpid/,2200.0,1500300.0,45
4.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/23829-SE-45th-St-Issaquah-WA-98029/49016271_zpid/,3750.0,2316400.0,44
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/2425-NE-Daphne-St-Issaquah-WA-98029/70582182_zpid/,3160.0,2223600.0,41
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/1153-NE-High-St-Issaquah-WA-98029/70583800_zpid/,1920.0,1122000.0,34
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/4046-220th-Pl-SE-1132-Sammamish-WA-98029/48960262_zpid/,1394.0,532300.0,42
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/4461-245th-Pl-SE-Issaquah-WA-98029/49080003_zpid/,2560.0,1707700.0,38
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1989-NE-Kelsey-Ln-Issaquah-WA-98029/54830193_zpid/,1983.0,1421000.0,42
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/25726-SE-37th-St-Issaquah-WA-98029/49111780_zpid/,1590.0,1171500.0,45
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/3941-226th-Pl-SE-APT-308-Issaquah-WA-98029/49117310_zpid/,1226.0,443300.0,44
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1772-12th-Ave-NE-Issaquah-WA-98029/68474471_zpid/,2240.0,1638100.0,32
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/22453-SE-42nd-Ter-1182-Issaquah-WA-98029/48870080_zpid/,1604.0,623100.0,44
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1917-14th-Ct-NE-Issaquah-WA-98029/48886362_zpid/,2080.0,1258000.0,33
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/5309-232nd-Ave-SE-Issaquah-WA-98029/48996547_zpid/,2190.0,1460800.0,36
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/423-5th-Ave-NE-Issaquah-WA-98029/300133516_zpid/,2730.0,1856400.0,45
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4243-Providence-Point-Dr-SE-2100-Issaquah-WA-98029/48736868_zpid/,2086.0,780000.0,39
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/4305-Providence-Point-Pl-SE-2603-Issaquah-WA-98029/48814523_zpid/,1208.0,482500.0,34
1.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/23420-SE-Black-Nugget-Rd-UNIT-C301-Issaquah-WA-98029/58382650_zpid/,767.0,433800.0,33
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/4305-Providence-Point-Pl-SE-Issaquah-WA-98029/439925437_zpid/,1208.0,483500.0,34
2.5,2.0,98029,Sammamish,https://www.zillow.com/homedetails/1044-NE-Ingram-St-1205-Issaquah-WA-98029/82362207_zpid/,1346.0,857200.0,40
3.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/1044-NE-Ingram-St-Issaquah-WA-98029/448837058_zpid/,1346.0,858900.0,44
5.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/22508-SE-52nd-St-Issaquah-WA-98029/2055462627_zpid/,5234.0,3343000.0,37
1.75,3.0,98029,Sammamish,https://www.zillow.com/homedetails/25515-SE-Issaquah-Fall-City-Rd-Issaquah-WA-98029/48730841_zpid/,2520.0,1244900.0,38
3.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/22915-SE-53rd-St-Issaquah-WA-98029/48996514_zpid/,3460.0,1655600.0,36
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/23134-SE-58th-St-Issaquah-WA-98029/48996556_zpid/,2571.0,1426700.0,45
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4133-248th-Ct-SE-39-Issaquah-WA-98029/49059233_zpid/,1484.0,745000.0,32
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/1450-14th-Pl-NE-Issaquah-WA-98029/123727180_zpid/,2862.0,1951400.0,34
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/24429-SE-42nd-Pl-Issaquah-WA-98029/48903859_zpid/,2365.0,1513800.0,35
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/22137-SE-40th-Ln-1124-Sammamish-WA-98029/48960251_zpid/,1394.0,545200.0,40
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/5318-229th-Ave-SE-Issaquah-WA-98029/48996513_zpid/,3970.0,2068700.0,37
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/2032-NE-Katsura-St-Issaquah-WA-98029/68474396_zpid/,3220.0,1947000.0,30
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1929-12th-Ct-NE-Issaquah-WA-98029/48886291_zpid/,1570.0,1104700.0,38
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/4257-258th-Ave-SE-Issaquah-WA-98029/48904975_zpid/,3300.0,1703300.0,33
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1465-NE-Katsura-St-Issaquah-WA-98029/48886348_zpid/,2460.0,1349800.0,42
6.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/26318-SE-Old-Black-Nugget-Rd-Issaquah-WA-98029/89824944_zpid/,6321.0,3723900.0,38
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1930-14th-Ct-NE-Issaquah-WA-98029/48886374_zpid/,2190.0,1306000.0,35
1.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/2012-NE-Katsura-St-A-Issaquah-WA-98029/2065134340_zpid/,661.0,448200.0,32
4.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/23300-SE-Black-Nugget-Rd-UNIT-D4-Issaquah-WA-98029/54862998_zpid/,1730.0,884600.0,31
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/4636-240th-Ave-SE-Issaquah-WA-98029/48709522_zpid/,2560.0,1871100.0,32
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/2540-NE-Magnolia-St-Issaquah-WA-98029/67398239_zpid/,1836.0,1086200.0,45
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/2134-32nd-Ave-NE-Issaquah-WA-98029/61766447_zpid/,2420.0,1651900.0,38
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/25025-SE-Klahanie-Blvd-APT-J101-Sammamish-WA-98029/82362096_zpid/,944.0,471900.0,31
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1057-10th-Ave-NE-2-5-Issaquah-WA-98029/2073183248_zpid/,1467.0,942900.0,33
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/24218-SE-44th-St-Issaquah-WA-98029/48903618_zpid/,1440.0,1146500.0,32
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1920-NE-Katsura-Ct-Issaquah-WA-98029/62944395_zpid/,1700.0,1372300.0,37
4.5,5.0,98029,Sammamish,https://www.zillow.com/homedetails/2485-NE-Davis-Loop-Issaquah-WA-98029/70582277_zpid/,4400.0,1651600.0,30
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/3722-257th-Ave-SE-1-3-Issaquah-WA-98029/48997274_zpid/,1481.0,707200.0,44
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/3722-257th-Ave-SE-Issaquah-WA-98029/2093611877_zpid/,1481.0,708900.0,37
1.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/23420-SE-Black-Nugget-Rd-UNIT-G103-Issaquah-WA-98029/58478648_zpid/,1015.0,446800.0,37
1.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/1840-25th-Ave-NE-APT-411-Issaquah-WA-98029/82366120_zpid/,746.0,505200.0,33
2.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/3656-225th-Pl-SE-2319-Issaquah-WA-98029/48819912_zpid/,1198.0,509900.0,43
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/3935-226th-Pl-SE-APT-208-Issaquah-WA-98029/49117333_zpid/,1310.0,417500.0,39
4.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/23120-SE-Black-Nugget-Rd-UNIT-T4-Issaquah-WA-98029/65230068_zpid/,1692.0,927300.0,40
3.75,4.0,98029,Sammamish,https://www.zillow.com/homedetails/930-7th-Ave-NE-Issaquah-WA-98029/332976291_zpid/,2190.0,1265300.0,43
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/930-7th-Ave-NE-UNIT-19-3-Issaquah-WA-98029/447803949_zpid/,2190.0,1265300.0,45
5.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/5380-228th-Ave-SE-Issaquah-WA-98029/58387476_zpid/,5310.0,3009600.0,38
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/4535-Providence-Point-Pl-SE-UNIT-207-Issaquah-WA-98029/63296391_zpid/,1627.0,582500.0,37
1.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/25235-SE-Klahanie-Blvd-APT-E301-Sammamish-WA-98029/49081646_zpid/,930.0,417500.0,44
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/2297-NE-Natalie-Way-Issaquah-WA-98029/67683205_zpid/,1500.0,1019300.0,39
3.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/1885-10th-Ave-NE-Issaquah-WA-98029/72498115_zpid/,2320.0,1606600.0,44
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/5335-231st-Ave-SE-Issaquah-WA-98029/305485168_zpid/,3700.0,1945900.0,40
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4427-248th-Ln-SE-4427-Issaquah-WA-98029/49057069_zpid/,1480.0,764900.0,36
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/1960-17th-Ave-NE-Issaquah-WA-98029/62944412_zpid/,1530.0,844600.0,44
4.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/3411-241st-Ave-SE-Issaquah-WA-98029/48827995_zpid/,3890.0,1698100.0,42
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4049-220th-Pl-SE-1104-Sammamish-WA-98029/48960276_zpid/,2000.0,844200.0,35
1.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/22004-SE-40th-Ln-1112-Sammamish-WA-98029/48960303_zpid/,830.0,317300.0,31
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/3404-NE-Meadow-Way-Issaquah-WA-98029/68474634_zpid/,3017.0,2106900.0,39
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/2018-NE-Nelson-Ln-Issaquah-WA-98029/82365803_zpid/,2441.0,1711700.0,39
5.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/1065-Pine-Crest-Cir-NE-Issaquah-WA-98029/121903127_zpid/,4640.0,2236800.0,41
1.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/22004-SE-40th-Ln-Issaquah-WA-98029/446932830_zpid/,830.0,318000.0,43
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/3625-241st-Ave-SE-Issaquah-WA-98029/48828004_zpid/,3200.0,1606000.0,30
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/25235-SE-Klahanie-Blvd-APT-L101-Sammamish-WA-98029/49081699_zpid/,943.0,479400.0,30
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/23300-SE-Black-Nugget-Rd-UNIT-P4-Issaquah-WA-98029/59699561_zpid/,1060.0,665600.0,38
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/4089-220th-Pl-SE-1042-Sammamish-WA-98029/48736822_zpid/,1633.0,671400.0,34
2.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1905-14th-Ct-NE-Issaquah-WA-98029/48886361_zpid/,2150.0,1266000.0,35
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/4133-224th-Ln-SE-APT-306-Issaquah-WA-98029/49117448_zpid/,1165.0,406500.0,45
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/2514-NE-Mulberry-Walk-Issaquah-WA-98029/121651508_zpid/,1210.0,801700.0,40
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/2520-NE-Kirkwood-Pl-Issaquah-WA-98029/67683916_zpid/,1817.0,1309200.0,33
1.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/5220-236th-Pl-SE-21-5-Issaquah-WA-98029/58389740_zpid/,985.0,509100.0,31
4.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/5035-240th-Pl-SE-Sammamish-WA-98029/96682002_zpid/,3981.0,2255200.0,41
4.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/24406-SE-46th-St-Issaquah-WA-98029/48879153_zpid/,3600.0,2152400.0,41
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/3935-226th-Pl-SE-APT-107-Issaquah-WA-98029/49117321_zpid/,1183.0,424700.0,32
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/1432-Huckleberry-Cir-Issaquah-WA-98029/58384915_zpid/,1240.0,738800.0,39
1.0,1.0,98029,Sammamish,https://www.zillow.com/homedetails/3941-226th-Pl-SE-APT-111-Issaquah-WA-98029/49117285_zpid/,818.0,310200.0,39
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/4237-249th-Ct-SE-Issaquah-WA-98029/48905053_zpid/,1530.0,1163300.0,38
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/1424-Huckleberry-Cir-1424-Issaquah-WA-98029/58384912_zpid/,948.0,567100.0,40
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/1157-NE-Hickory-Ln-Issaquah-WA-98029/112897695_zpid/,1585.0,873300.0,41
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/25031-SE-41st-Dr-Issaquah-WA-98029/48905253_zpid/,2260.0,1539500.0,39
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/4406-Providence-Point-Pl-SE-UNIT-310-Issaquah-WA-98029/80117837_zpid/,1276.0,542900.0,37
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/2503-20th-Ave-NE-Issaquah-WA-98029/82362522_zpid/,3310.0,2157000.0,30
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/3165-NE-Norton-Ln-Issaquah-WA-98029/63068150_zpid/,2910.0,2035800.0,30
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/25734-SE-39th-St-Issaquah-WA-98029/48904542_zpid/,2100.0,1502700.0,45
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/1363-Greenwich-Walk-NE-Issaquah-WA-98029/447521231_zpid/,1804.0,1114800.0,43
4.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/23810-SE-33rd-St-Issaquah-WA-98029/49007142_zpid/,2969.0,1924400.0,33
2.0,2.0,98029,Sammamish,https://www.zillow.com/homedetails/22520-SE-45th-Pl-2654-Issaquah-WA-98029/58383768_zpid/,1230.0,678600.0,45
6.0,7.0,98029,Sammamish,https://www.zillow.com/homedetails/3028-NE-Harrison-Dr-Issaquah-WA-98029/84761153_zpid/,6070.0,4168700.0,43
3.0,3.0,98029,Sammamish,https://www.zillow.com/homedetails/2547-NE-Mulberry-St-Issaquah-WA-98029/63336348_zpid/,2190.0,1405700.0,40
3.0,4.0,98029,Sammamish,https://www.zillow.com/homedetails/2323-NE-Marion-Ln-Issaquah-WA-98029/66665388_zpid/,1665.0,1017900.0,38
5.0,5.0,98029,Sammamish,https://www.zillow.com/homedetails/1481-29th-Pl-NE-Issaquah-WA-98029/70582234_zpid/,4840.0,3005300.0,37
